Handle,Command,Title,Body (HTML),Tags,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Vendor,Status,Image Src,Image Position
soozier-38-mini-pool-table-set-tabletop-billiards-game-with-easy-folding-for-storage-with-balls-cues-chalk-brush,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/16/JT130419779ccee54.jpg,2
soozier-38-mini-pool-table-set-tabletop-billiards-game-with-easy-folding-for-storage-with-balls-cues-chalk-brush,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/11/SUQb59197f7a67b8a.jpg,3
soozier-38-mini-pool-table-set-tabletop-billiards-game-with-easy-folding-for-storage-with-balls-cues-chalk-brush,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/16/xzs72a19779ccee54.jpg,4
soozier-38-mini-pool-table-set-tabletop-billiards-game-with-easy-folding-for-storage-with-balls-cues-chalk-brush,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/16/dRL87a19779ccee54.jpg,5
soozier-22-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,"Soozier 22 lbs Weighted Vest, Weight Vest with adjustable Straps, Convenient Pocket and Reflective Strips, Fit for Men Women","<p>Soozier's running weight vest, crafted from oxford fabric and filled with metal sand, ensures an enhanced workout experience whether at home, office, or gym. Its broad, thick shoulder straps offer enhanced comfort. Easily adjustable, these straps can be tightened during workouts to keep the weighted walking vest secure. A handy mesh pocket at the back provides a safe spot for keys or a smartphone.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Suitable for all types of training, such as running, walking, jumping</li><li>• Breathable oxford fabric ensures you always feel comfortable during workouts</li><li>• Adjustable strap for any body shape, great for both men and women</li><li>• Mesh pocket for phone, keys, cards and other small items</li><li>• Easily take the vest with you anywhere you train</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black</li><li>• Materials: Oxford fabric, Metal</li><li>• Overall Dimensions: 15.7'L x 13.8'W (40 x 35 cm)</li><li>• Weight: 22 lb (10 kg)</li><li>• Item Label: A91-204V02</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Weight Vest</li><li>• 1 x Manual</li></ul>","وزن سترة, Weighted Vest, ልብስ መደን, لياقة بدنية, Fitness, የአካል ብቃት, تدريب, Training, ስልጠና, أكسفورد, Oxford, ኦክስፎርድ, جيوب شبكية, Mesh Pocket, ሜሽ ኪስ, أحزمة قابلة للتعديل, Adjustable Straps, የሚስተካከል እዳ",Sports & Recreation,Color,Black,Size,22 lbs,A91-204V02,59.99,shopify,16,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/14/tMj15119ec417760d.jpg,1
soozier-22-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/tMj15119ec417760d.jpg,2
soozier-22-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/rEE62b19ec417760d.jpg,3
soozier-22-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/6q5a5d19ec417760d.jpg,4
soozier-22-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/4fMbb119ec417760d.jpg,5
soozier-11-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,"Soozier 11 lbs Weighted Vest, Weight Vest with adjustable Straps, Convenient Pocket and Reflective Strips, Fit for Men Women","<p>Soozier's running weight vest, crafted from oxford fabric and filled with metal sand, ensures an enhanced workout experience whether at home, office, or gym. Its broad, thick shoulder straps offer enhanced comfort. Easily adjustable, these straps can be tightened during workouts to keep the weighted walking vest secure. A handy mesh pocket at the back provides a safe spot for keys or a smartphone.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Suitable for all types of training, such as running, walking, jumping</li><li>• Breathable oxford fabric ensures you always feel comfortable during workouts</li><li>• Adjustable strap for any body shape, great for both men and women</li><li>• Mesh pocket for phone, keys, cards and other small items</li><li>• Easily take the vest with you anywhere you train</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black</li><li>• Materials: Oxford fabric, Metal</li><li>• Overall Dimensions: 15.7'L x 13.8'W (40 x 35 cm)</li><li>• Weight: 11 lb (5 kg)</li><li>• Item Label: A91-204V01</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Weight Vest</li><li>• 1 x Manual</li></ul>","وزن سترة تدريب,weighted training vest,ክብደት ዘለዎ ልብስ ስልጠና,معدات تمارين الجري,running exercise equipment,የሩጫ መሳሪያ,مقاومة قابلة للتعديل,adjustable resistance,ማስተካከል የሚቻል መቃወሚያ,اكسسوارات اللياقة البدنية,fitness accessories,የአካል ብቃት መሳሪያዎች,وزن محمول,portable weight,ተንቀሳቃሽ ክብደት,ممارسة الرياضة للرجال والنساء,exercise for men and women,ለወንዶች እና ሴቶች ስፖርት",Sports & Recreation,Color,Black,Size,11 lbs,A91-204V01,34.99,shopify,49,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/14/ixJ1fd19ec50ccca9.jpg,1
soozier-11-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/ixJ1fd19ec50ccca9.jpg,2
soozier-11-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/8vgde319ec50ccca9.jpg,3
soozier-11-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/xaS53b19ec50ccca9.jpg,4
soozier-11-lbs-weighted-vest-weight-vest-with-adjustable-straps-convenient-pocket-and-reflective-strips-fit-for-men-women,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/14/bmxe8619ec50ccca9.jpg,5
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-child-toddler-age-3-6-years-old-blue,MERGE,"Soozier 63"" Kids Trampoline Mini Indoor Bouncer Jumper with Enclosure Net Elastic Thick Padded Pole Gift for Child Toddler Age 3-6 Years Old Blue","<p>Keep your children healthy and smiling with our small trampoline for kids. Made of powder-coated steel, it is built strong and made to last through the years. Rest assured that their play will be safe with the added feature of the enclosure net. It incorporates heavy-duty bungees springs to provide a great bounce while eliminating the dangers of conventional springs. Lightweight and easy to move, this mini trampoline can be used indoor, your kids can jump anywhere at anytime!</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Give your sweetie hours of bouncing fun with this mini trampoline</li><li>• Made of powder coated steel frame and anti-UV net enclosure</li><li>• Safety enclosure and thick padding poles prevent jumper from accidentally slipping off</li><li>• Non-spring bungee design with high elasticity, much safer for kids than metal springs</li><li>• Zipped door for easy in and out</li><li>• Lightweight but stable frame makes it easy to move</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Blue</li><li>• Material: Steel Frame, PP, EPE</li><li>• Overall Dimension: 48' L x 43.7' W x 64.4' H (122L x 111W x 163.5H cm)</li><li>• Trampoline Net: 36.6'L x 31.9'W (93L x 81W cm)</li><li>• Trampoline from the Floor: 15' (38cm)</li><li>• Weight Capacity: 110lbs. (50kg)</li><li>• Recommended Age: 3-6 years old</li><li>• Item Label: 342-007V01BU</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Kids Trampoline</li><li>• 1 x Manual</li></ul>","أطفال,Children,ኣቶም,قفز,Jumping,ዝላም,ترامبولين,Trampoline,ትራምፖሊን,داخلي,Indoor,ውሽጣዊ,سلامة,Safety,ድሕንት,شبكة,Net,መርበብ",Sports & Recreation,Color,Blue,Size,"48"" L x 43.7"" W x 64.4"" H",342-007V01BU,89.99,shopify,0,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/23/Bjz82a194938aac78.jpg,1
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-child-toddler-age-3-6-years-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/Bjz82a194938aac78.jpg,2
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-child-toddler-age-3-6-years-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/19/No39e219ee0f26ae1.jpg,3
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-child-toddler-age-3-6-years-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/9Yxd62194938aac78.jpg,4
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-child-toddler-age-3-6-years-old-blue,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/Nftb33194938aac78.jpg,5
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-3-6-years-pink,MERGE,"Soozier 63"" Kids Trampoline Mini Indoor Bouncer Jumper with Enclosure Net Elastic Thick Padded Pole Gift for 3-6 Years, Pink","<p>Keep your children healthy and smiling with our small trampoline for kids. Made of powder-coated steel, it is built strong and made to last through the years. Rest assured that their play will be safe with the added feature of the enclosure net. It incorporates heavy-duty bungees springs to provide a great bounce while eliminating the dangers of conventional springs. Lightweight and easy to move, this mini trampoline can be used indoor, your kids can jump anywhere at anytime!</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Give your sweetie hours of bouncing fun with this mini trampoline</li><li>• Made of powder coated steel frame and anti-UV net enclosure for durable use</li><li>• Safety enclosure and thick padding poles prevent jumper from accidentally slipping off</li><li>• Non-spring bungee design with high elasticity, much safer for kids than metal springs</li><li>• Zipped door for easy in and out</li><li>• Lightweight but stable frame makes it easy to move</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Pink</li><li>• Material: Steel Frame, PP, EPE</li><li>• Overall Dimension: 48' L x 43.7' W x 64.4' H (122L x 111W x 163.5H cm)</li><li>• Trampoline Net: 36.6'L x 31.9'W (93L x 81W cm)</li><li>• Trampoline from the Floor: 15' (38cm)</li><li>• Weight Capacity: 110lbs. (50kg)</li><li>• Recommended Age: 3-6 years old</li><li>• Item Label: 342-007V01PK</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Kids Trampoline</li><li>• 1 x Manual</li></ul>","أطفال, Kids, ህጻናት, ترامبولين, Trampoline, ትራምፖሊን, داخلي, Indoor, ውስጣዊ, لعبة, Toy, መጫወቻ, آمن, Safe, ደህንነቱ የተጠበቀ",Sports & Recreation,Color,Pink,Size,64.4 inches,342-007V01PK,89.99,shopify,79,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/23/xwM06f19494fa1db2.jpg,1
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-3-6-years-pink,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/xwM06f19494fa1db2.jpg,2
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-3-6-years-pink,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/22/3K148b19eee9314ff.jpg,3
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-3-6-years-pink,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/hcA6ab19494fa1db2.jpg,4
soozier-63-kids-trampoline-mini-indoor-bouncer-jumper-with-enclosure-net-elastic-thick-padded-pole-gift-for-3-6-years-pink,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/GVU36b19494fa1db2.jpg,5
soozier-exercise-bike-stationary-bike-with-8-level-magnetic-resistance-lcd-display-adjustable-seat-and-backrest-for-home-gym,MERGE,"Soozier Exercise Bike, Stationary Bike with 8-Level Magnetic Resistance, LCD Display, Adjustable Seat and Backrest for Home Gym","<p>Optimize your home fitness routine with this Soozier exercise bike, great for enhancing fitness, boosting cardiovascular endurance and muscle toning. Featuring adjustable resistance across 8 levels, customisable seat and backrest, ergonomic handlebars and a multifunctional LCD screen, the stationary bike offers a tailored and unique workout experience.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Exercise bike allows you to stay in shape or rehabilitate safely</li><li>• Multifunction LCD display screen: scan, duration, speed, distance, calories burned</li><li>• Comfortable seat with high-density foam padding</li><li>• Seat adjustable horizontally by 8.3' from front to back</li><li>• Ergonomically adjustable backrest in a two-level back-and-forth motion</li><li>• 8 levels of magnetic resistance to exercise at your own pace</li><li>• Non-slip pedals with adjustable straps. Robust steel structure</li><li>• Max. recommended load: 242 lbs, assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Grey</li><li>• Materials: Steel, ABS</li><li>• Overall Dimensions: 24.4' W x 48'-53.9' D x 40.6' H (62 x 122-137 x 103 cm)</li><li>• Seat Dimensions: 14.6' L x 11' W (37 x 28 cm)</li><li>• Seat Height: 18.1' (46 cm)</li><li>• Back Dimensions: 15.4' L x 12.2' W (39 x 31 cm)</li><li>• Foot Pedal: 4.7' L x 3.5' W (12 x 9 cm)</li><li>• Flywheel Weight: 6.6 lbs. (3 kg)</li><li>• Weight Capacity: 242 lbs. (110 kg)</li><li>• Certification: EN20957, CE (EMC, RoHS)</li><li>• Item Label: A90-301</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Exercise Bike</li><li>• 1 x Manual</li></ul>","stationary bike, دراجة ثابتة, ተቐማጥ ብስክሌት, exercise cycling machine, جهاز تمرين الدراجة, ኣካላዊ ምቕራብ ማሽን, magnetic resistance, مقاومة مغناطيسية, መግነጢሳዊ ተቃውሞ, adjustable seat, مقعد قابل للتعديل, ምትእምማን መከውኒ, LCD display, شاشة LCD, ኤልሲዲ ማሳያ, home gym, صالة الألعاب الرياضية المنزلية, ናይ ገዛ ስፖርት",Sports & Recreation,Color,Grey,Size,"24.4"" x 48""-53.9"" x 40.6""",A90-301,279.99,shopify,15,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/04/22/KZ74c119db395388a.jpg,1
soozier-exercise-bike-stationary-bike-with-8-level-magnetic-resistance-lcd-display-adjustable-seat-and-backrest-for-home-gym,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/22/KZ74c119db395388a.jpg,2
soozier-exercise-bike-stationary-bike-with-8-level-magnetic-resistance-lcd-display-adjustable-seat-and-backrest-for-home-gym,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/22/zKK5d819db395388a.jpg,3
soozier-exercise-bike-stationary-bike-with-8-level-magnetic-resistance-lcd-display-adjustable-seat-and-backrest-for-home-gym,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/22/D5M02419db395388a.jpg,4
soozier-exercise-bike-stationary-bike-with-8-level-magnetic-resistance-lcd-display-adjustable-seat-and-backrest-for-home-gym,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/04/22/bIY40b19db395388a.jpg,5
soozier-portable-basketball-hoop-7ft-8-5ft-height-adjustable-with-wheels,MERGE,"Soozier Portable Basketball Hoop, 7ft-8.5ft  Height Adjustable with Wheels","<p>Enjoy shooting hoops with this Soozier outdoor basketball hoop. It has an adjustable height, so it's suitable for all heights – everyone can join the fun. A steel frame for strength and durability, whilst the base can be filled with water or sand, keeping it firmly in place. Wheels at the bottom let you move the stand easily, which can be placed in the proper position. Enjoy the swooshing sound of the ball passing through the net.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Solid steel frame with PC backboard –  strong and durable</li><li>• Base can be filled with sand or water, keeping it firmly to the ground</li><li>• Built-in wheels to move easily</li><li>• A ball holder for extra convenience</li><li>• Assembly required</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: White</li><li>• Materials: Steel, PE and HDPE</li><li>• Backboard Size: 32.3' W x 23.5' H (82 x 60 cm)</li><li>• Base Size: 34.25' L x 23.5' W x 6' H (87 x 60 x 15 cm)</li><li>• Hoop Size: Φ15.7' (40 cm)</li><li>• Overall Height: 102.25' - 122' (260 - 310 cm)</li><li>• Hoop Height: 82.75' - 102.25' (210 - 260 cm)</li><li>• Base Capacity: 88lbs (40kg) water, 99lbs (45kg) sand</li><li>• Item label: A61-029WT</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Basketball stand</li><li>• 1 x Manual</li></ul>","كرة سلة محمولة, Portable Basketball Hoop, ተንቀሳቃሽ የቅርጫት ኳስ ቆሚያ, قاعدة قابلة للتعبئة, Fillable Base, የሚሞላ መሠረት, عجلات مدمجة, Built-in Wheels, የተሰራጭ ጎማዎች, إطار فولاذي, Steel Frame, የብረት ቅርጫት, لوحة خلفية, Backboard, የኋላ ሰሌዳ, قابل للتعديل الارتفاع, Height Adjustable, ቁመቱ የሚስተካከል",Sports & Recreation,Color,White,Size,"34.25"" L x 23.5"" W x 102.25"" - 122""H",A61-029WT,119.99,shopify,28,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/07/15/vzy7491980d1d6770.jpg,1
soozier-portable-basketball-hoop-7ft-8-5ft-height-adjustable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/15/vzy7491980d1d6770.jpg,2
soozier-portable-basketball-hoop-7ft-8-5ft-height-adjustable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/pXM1cf194951c940e.jpg,3
soozier-portable-basketball-hoop-7ft-8-5ft-height-adjustable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/97x300194951c940e.jpg,4
soozier-portable-basketball-hoop-7ft-8-5ft-height-adjustable-with-wheels,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/7AZd2f194951c940e.jpg,5
soozier-freestanding-boxing-punch-bag-stand-with-360-rotating-flexible-arm-speed-ball-waterable-and-sandable-base-black,MERGE,"Soozier Freestanding Boxing Punch Bag Stand with 360° Rotating Flexible Arm, Speed Ball, Waterable and Sandable Base, Black","<p>Boxing is a good way of exercise, which can effectively exercise the muscles of the whole body, stimulate the reduction of fat, and improve your flexibility and agility. With our product, you can do comprehensive and professional boxing training at home. We have prepared various functional modules and auxiliary accessories for you to help exercise more efficiently. When in a bad mood, venting negative emotions through boxing is also very helpful to human health.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Professional boxing training assistant to improve your boxing skill level</li><li>• The base can be filled with sand and water to improve the stability</li><li>• PU surface of the boxing bag provides a good sense of impact</li><li>• 360 degree rotatable flexible arm helps improve agility</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black</li><li>• Material: PU, EPE, HDPE</li><li>• Overall Dimension: 34.75'W x 19'D x 61'-80.75'H</li><li>• Base Dimension: Φ19' x 12.25'H</li><li>• Boxing Bag Size: Φ9.75' x 23.5'H</li><li>•  Rotating Flexible Arm: Φ2.25' x 23.5'L</li><li>• Boxing Speed Ball: Φ7' x 9.5'H</li><li>• Applicable player height: 47.25'-74.75'</li><li>• Loading Capacity of Base: 66lbs(water)/77lbs(sand)/88lbs(water&sand)</li><li>• Accessories: 1 pump, 1 pair of 12-ounce gloves</li><li>• Item Label: A91-100BK</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Boxing Punch Bag Stand</li><li>• 1 x Air Pump</li><li>• 1 x Gloves</li><li>• 1 x Manual</li></ul>","ملاكمة, Boxing, ቦክስ, معدات تمارين منزلية, Home gym equipment, የቤት ክብደት መሳሪያ, حامل كيس ملاكمة, Punching bag stand, የቦክስ ከረጢት መቆሚያ, كيس ملاكمة دوار, Swivel punch bag, ዙሪያ የሚዞር ቦክስ, لياقة بدنية, Fitness, የአካል ብቃት, تمارين القتال, Combat sports training, የውጊያ ስፖርት ስልጠና",Sports & Recreation,Color,Black,Size,"34.75"" x 19"" x 61""-80.75""",A91-100BK,154.99,shopify,77,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/24/ifla7519ef931c528.jpg,1
soozier-freestanding-boxing-punch-bag-stand-with-360-rotating-flexible-arm-speed-ball-waterable-and-sandable-base-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/24/ifla7519ef931c528.jpg,2
soozier-freestanding-boxing-punch-bag-stand-with-360-rotating-flexible-arm-speed-ball-waterable-and-sandable-base-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/24/HJD0e319ef931c528.jpg,3
soozier-freestanding-boxing-punch-bag-stand-with-360-rotating-flexible-arm-speed-ball-waterable-and-sandable-base-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/24/Fbqcca19ef931c528.jpg,4
soozier-freestanding-boxing-punch-bag-stand-with-360-rotating-flexible-arm-speed-ball-waterable-and-sandable-base-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/24/gPq3cb19ef931c528.jpg,5
soozier-bench-press-set-adjustable-weight-bench-with-squat-rack-preacher-curl-pad-leg-developer-and-weight-storage-white,MERGE,"Soozier Bench Press Set Adjustable Weight Bench with Squat Rack, Preacher Curl Pad, Leg Developer and Weight Storage, White","<p>This multi-use weight bench from Soozier is excellent for those aiming to build, tone, and maintain their physique. It features a preacher curl pad, butterfly curl, leg curl, bench press, and barbell rack—providing ample options to stay active and engaged. With a height-adjustable barbell rack and padded cushions wrapped in smooth, wipe-clean PU leather, it offers functionality and hygiene.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 6-level adjustable barbell rack and 4-level elbow pad for customizable comfort</li><li>• 3-position adjustable bench for flat or incline exercises</li><li>• Padded seat and back for added comfort</li><li>• Posts on the frame for 1' (2.5 cm) barbell plate storage to keep weights organized</li><li>• Strong steel frame for enhanced stability</li><li>• Assembly required. Weights are not included</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colours: White</li><li>• Materials: Steel, PU</li><li>• Overall Dimensions: 70.9' W x 52.8' D x 44.5' - 53.5' H (180 x 134 x 113-136 cm)</li><li>• Back Size: 29.9' L x 9.8' W (76 x 25 cm)</li><li>• Seat Size: 12.6' L x 11.8' W x 18.5' H (32 x 30 x 47 cm)</li><li>• Barbell Rack Height: 42.3' - 51.2' (107.5 - 130 cm)</li><li>• Barbell Rack Width: 23.6'' (60 cm)</li><li>• Elbow Pad: 17.7' L x 11.8' W x 18.1' - 24' H (45 x 30 x 46-61 cm)</li><li>• Weight Capacity: Bench: 660lbs (300kg). Barbell Rack: 330lbs (150kg). Maximum User Weight: 330lbs (150kg) Single Chest Fly/Leg Developer: 55lbs (25kg)</li><li>• Item Label: A91-208</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Weight Bench</li><li>• 1 x Manual</li></ul>","مقعد تمرين, Weight Bench, መንስዒ ምምሃር, حامل أثقال, Squat Rack, ማዕቆ ምድላው, وسادة تمرين الذراعين, Preacher Curl Pad, ፓድ ፕሪቸር ከርል, جهاز تطوير الساق, Leg Developer, መሳርሒ ምዕባለ እግሪ, رف تخزين الأوزان, Weight Storage, መኽዘን ምዕቆት",Sports & Recreation,Color,White,Size,70.9 x 52.8 x 44.5-53.5 in,A91-208,214.99,shopify,37,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/05/25/iCOa7819e5e2969b3.jpg,1
soozier-bench-press-set-adjustable-weight-bench-with-squat-rack-preacher-curl-pad-leg-developer-and-weight-storage-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/iCOa7819e5e2969b3.jpg,2
soozier-bench-press-set-adjustable-weight-bench-with-squat-rack-preacher-curl-pad-leg-developer-and-weight-storage-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/2pw2e519e5e2969b3.jpg,3
soozier-bench-press-set-adjustable-weight-bench-with-squat-rack-preacher-curl-pad-leg-developer-and-weight-storage-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/fHce1519e5e2969b3.jpg,4
soozier-bench-press-set-adjustable-weight-bench-with-squat-rack-preacher-curl-pad-leg-developer-and-weight-storage-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/25/dAfbc119e5e2969b3.jpg,5
